imdbRating,rottenTomatoesRating,metacriticRating,boxoffice,production,ReleaseDate,YearReleased,MonthReleased,viewCount,commentCount,likeCount,dislikeCount,Production.Budget,Domestic.Total.Gross,polarity,subjectivity,polarity_confidence,subjectivity_confidence,actorAR,directorAR,languageAR,countryAR,genreAR,ratingAR,productionAR,distributionAR,Domestic.Total.Gross_ln,Domestic.Total.Gross_sqrt,dislikeCount_rc,like_ratio
7.4,77,66,8713873,The Weinstein Company,2-Dec-05,2005,12,16999,3,24,1,1000000,9015303,neutral,subjective,0.689635456,1,27605096,8015303,15035100,9575722,26334703,8133748,4896905,4433571,16.01443402,3002.549417,1,24
7.4,99,83,NA,Radius-TWC,14-Jun-13,2013,6,788899,172,1744,80,1000000,4946445,neutral,subjective,0.520576417,1,15785780,3946445,9159624,9575722,20463154,9899276,540457,-5552633,15.41417969,2224.060476,80,21.8
3.4,NA,9,NA,Gravitas Adventuras,22-May-13,2013,5,3950,0,2,1,1000000,4175,neutral,subjective,0.651573122,1,35677767,-995825,9159624,9575722,11237616,-3152472,-995825,-5306359,8.336869637,64.61423992,1,2
6.2,91,79,NA,Roadside Attractions,17-Oct-14,2014,10,2175204,5386,12468,8317,1000000,4404154,neutral,objective,0.823053539,1,49337327,3404154,9159624,9575722,27926409,8133748,-6218107,-5768780,15.29805874,2098.607634,8317,1.499098233
5.6,6,33,NA,New Line Cinema,2-Mar-07,2007,3,6103,0,NA,NA,1000000,14273,negative,subjective,0.861143768,1,-3282429,-985727,9159624,14147898,17156946,9899276,11056127,6926138,9.56612492,119.4696614,NA,NA
5.7,73,65,9168,Magnolia Pictures,12-Sep-14,2014,9,2090963,712,2653,306,1000000,9318,neutral,subjective,0.869059145,1,-27030883,-990682,9159624,9575722,42232052,8133748,-3184813,-4333005,9.139703292,96.52978815,306,8.669934641
7.1,94,80,2401652,Magnolia Pictures,20-Jul-12,2012,7,166667,33,103,32,1000000,2401999,positive,subjective,0.825586855,1,5607996,1401999,9159624,33273507,6371952,12706625,-3184813,-4333005,14.69181187,1549.838379,32,3.21875
7.6,85,73,1.20E+06,Sony Pictures Classics,23-Mar-12,2012,3,2642411,1286,5354,193,1100000,4105187,negative,subjective,0.485157102,1,12020748,3005187,10088764,17398454,18416293,8133748,-1688477,-1096370,15.22776185,2026.126107,193,27.74093264
5.5,66,66,642853,Magnolia Pictures,22-May-09,2009,5,452323,59,228,47,1300000,695840,neutral,subjective,0.496519923,1,-2416640,18111740,14027331,9575722,5919330,8133748,-3184813,-4333005,13.45287503,834.1702464,47,4.85106383
6,59,74,NA,First Look Media,28-Sep-05,2005,9,6622,3,5,0,1500000,75828,positive,subjective,0.568452775,1,-17003366,-5958091,9159624,9575722,30779995,8133748,-1424172,-1424172,11.2362229,275.3688436,1,5
7.4,92,82,7073391,Samuel Goldwyn Films,5-Oct-05,2005,10,396403,71,445,30,1500000,7372734,neutral,subjective,0.875826538,1,57512865,-2968462,9159624,9575722,17156946,8133748,-6587461,-5854485,15.81329916,2715.277886,30,14.83333333
5.1,45,57,1.00E+06,Anchor Bay Entertainment,19-Apr-13,2013,4,2843310,1548,5413,753,1500000,1165882,neutral,subjective,0.735708952,1,-1139995,-334118,9159624,20718828,29138638,8133748,-8608467,-8139904,13.96898844,1079.760159,753,7.188579017
6.1,52,50,NA,FilmBuff,6-Mar-15,2015,3,12214,3,20,7,1500000,113169,neutral,subjective,0.542937338,1,-5463420,-2773662,9159624,9575722,11237616,-3152472,-1386831,-1386831,11.63663756,336.4060047,7,2.857142857
6.7,47,59,578570,IFC Films,25-Mar-05,2005,3,345122,47,288,19,1500000,712275,neutral,subjective,0.900179982,1,45479748,-787725,9159624,9575722,5919330,8133748,-1947483,-4593538,13.47621935,843.9638618,19,15.15789474
8.1,98,83,1279789,Magnolia Pictures,19-Jul-13,2013,7,117333,123,266,54,1500000,2073582,negative,objective,0.794904768,0.999995103,2294328,573582,15035100,9575722,12291282,9899276,-3184813,-4333005,14.5447881,1439.99375,54,4.925925926
7,86,73,46225,IFC Films,27-Jan-12,2012,1,31218,7,39,2,1500000,59100,positive,subjective,0.947640002,1,-5763600,-1440900,4867707,4817545,5919330,-3152472,-1947483,-4593538,10.9869862,243.1049156,2,19.5
7,63,64,NA,Screen Media Films,8-Apr-09,2009,4,37991,4,34,3,1500000,421307,negative,subjective,0.504295945,0.998639323,-17367310,-1078693,9159624,9575722,27926409,8133748,-1109007,-1078693,12.95111706,649.081659,3,11.33333333
3.6,0,11,1557494,Millennium Entertainment,18-Jul-14,2014,7,580078,1055,562,706,1500000,1558836,neutral,subjective,0.603895307,1,38867,58836,9159624,9575722,24135533,9899276,-4486622,-6316645,14.25944995,1248.53354,706,0.796033994
5.6,71,63,40990055,Lionsgate,27-Aug-10,2010,8,80328,38,59,6,1800000,41034350,neutral,subjective,0.673034847,1,156937400,17624079,9159624,14393267,35057968,9899276,8496685,10358090,17.52992008,6405.80596,6,9.833333333
7.8,100,89,2600296,Magnolia Pictures,25-Jul-08,2008,7,325790,79,295,17,1900000,2962242,negative,subjective,0.476092219,1,4248968,1062242,14027331,12012154,11383595,9899276,-3184813,-4333005,14.90145697,1721.116498,17,17.35294118
7.5,82,72,1284672,Magnolia Pictures,27-Oct-17,2017,10,1684181,323,5010,395,1900000,406116,neutral,subjective,0.668324649,1,-8338263,-1493884,-1381736,19001024,17156946,8133748,-3184813,-1882341,12.91439411,637.2723123,395,12.6835443
6.8,83,64,479143,Universal Pictures,11-Feb-05,2005,2,1634193,22,302,150,2000000,691880,negative,subjective,0.695897579,1,-9287599,-2616240,9159624,9575722,12706948,-5851569,20852222,24540500,13.44716781,831.7932435,150,2.013333333
7,30,42,34522221,Sony Pictures,30-Sep-11,2011,9,2876472,1961,7075,417,2000000,34522221,negative,subjective,0.819420218,1,130305932,32739269,9159624,9575722,5919330,9899276,21745046,28670269,17.35711376,5875.561335,417,16.96642686
6.3,80,74,841056,Sony Pictures Classics,26-Aug-11,2011,8,12790,0,5,8,2000000,841733,neutral,subjective,0.525523245,0.99779431,28963666,-1158267,9159624,9575722,5919330,8133748,-1688477,-1096370,13.64321814,917.4600809,8,0.625
6.9,48,56,3304691,MGM,10-Nov-06,2006,11,531570,333,611,69,2000000,3337931,negative,subjective,0.724739909,1,28941092,13919989,39196608,9575722,13464425,8133748,2878820,2869539,15.02086171,1827.000547,69,8.855072464
6.9,97,83,10705259,Radius-TWC,13-Mar-15,2015,3,5999996,3477,13929,1080,2000000,14674076,neutral,subjective,0.405649513,1,50696304,12674076,9159624,9575722,31360854,8133748,540457,-5552633,16.50159296,3830.675658,1080,12.89722222
5.8,30,42,NA,Warner Bros. Pictures,10-Apr-15,2015,4,2822665,779,5483,350,2000000,45431,positive,subjective,0.78757441,1,-5887349,-1954569,9159624,9575722,18631145,8133748,18199373,12943408,10.72394997,213.1454902,350,15.66571429
5.3,43,49,9921042,Open Road Films,9-Mar-12,2012,3,2449644,1773,3281,446,2000000,12754783,negative,subjective,0.387233406,1,32728414,21509566,9159624,14393267,37280184,8133748,-1515354,-590462,16.3614169,3571.383905,446,7.356502242
8,96,91,2.30E+06,Sony Pictures Classics,25-Dec-08,2008,12,47332,5,101,3,2000000,2283849,neutral,subjective,0.678140342,1,1135396,283849,37350434,27323040,12808710,8133748,-1688477,-1096370,14.64137274,1511.240881,3,33.66666667
5.6,48,57,104415,Radius,24-Apr-15,2015,4,276894,27,475,31,2000000,108808,neutral,subjective,0.535246134,1,22845798,-1891192,9159624,9575722,17156946,8133748,-1891192,-5552633,11.59734014,329.8605766,31,15.32258065
4.8,36,39,40179,The Weinstein Company,10-May-13,2013,5,576382,644,1271,582,2000000,58510,neutral,subjective,0.514090478,1,-5699069,-1941490,15035100,9004767,32567986,8133748,4896905,-5552633,10.97695296,241.888404,582,2.183848797
6.7,NA,51,NA,NA,8-Apr-16,2016,4,7476550,988,6589,416,2000000,9252038,negative,subjective,0.58651799,1,7872348,7252038,15344220,-7396444,21403795,8133748,2061285,3010766,16.04035441,3041.716292,416,15.83894231
4.9,35,53,285363,Lionsgate Premiere,9-Oct-15,2015,10,8539419,4890,12579,3164,2000000,36336,neutral,objective,0.521691084,0.999997352,-1071524,14251700,15035100,9004767,35057968,8133748,-1963664,-1963664,10.50056426,190.6200409,3164,3.975663717
8.3,96,89,1250100,Magnolia Pictures,27-Jul-07,2007,7,167757,80,295,14,2000000,1433319,neutral,subjective,0.466956854,1,-520397,-566681,22103753,9575722,3760737,-3152472,-3184813,-4333005,14.17550329,1197.213014,14,21.07142857
6.7,36,40,575775,The Weinstein Company,6-Sep-13,2013,9,2143,0,3,0,2000000,583633,neutral,objective,0.710956037,0.999996382,27065847,-1416367,9159624,9575722,6371952,9899276,4896905,4433571,13.27702764,763.9587685,1,3
5.8,51,54,NA,Tribeca Film,13-Dec-13,2013,12,1875301,188,2523,335,2000000,6420,positive,subjective,0.512546062,1,-3987160,306351,9159624,9575722,5919330,-3152472,-1993580,-5487469,8.767173397,80.1249025,335,7.531343284
5.9,19,37,246483,Fox Faith Films,9-Feb-07,2007,2,30521,3,27,2,2200000,388390,neutral,subjective,0.494590729,1,21014415,-1811610,9159624,9575722,5919330,9899276,-1811610,-1811610,12.86976527,623.2094351,2,13.5
6.6,76,66,313505,20th Century Fox,1-Sep-06,2006,9,679386,176,899,32,2400000,444093,neutral,subjective,0.493069321,1,79478632,433625,9159624,9575722,27518622,8133748,12579404,13031627,13.00378928,666.4030312,32,28.09375
5.6,42,50,NA,A24 Films,15-Aug-14,2014,8,743455,186,1630,184,2400000,88273,neutral,subjective,0.912550211,1,-23291312,-2311727,9159624,9575722,40274519,8133748,5439370,5080916,11.38818956,297.1077246,184,8.858695652
7.7,69,56,12995673,Lionsgate Films,3-Oct-08,2008,10,516829,774,1824,162,2500000,13011160,neutral,subjective,0.599781811,1,42044640,10511160,42121704,9575722,14998353,8133748,17163082,10358090,16.38131801,3607.098557,162,11.25925926
5.1,10,20,32536865,Open Road Films,11-Jan-13,2013,1,3172300,642,4704,173,2500000,40041683,neutral,subjective,0.476321757,1,111497230,22114311,15035100,9575722,10856017,8133748,-1515354,-590462,17.50543154,6327.849793,173,27.19075145
6.8,61,53,3.22E+07,Summit Entertainment,3-Jul-13,2013,7,91138,20,248,8,2500000,32244051,positive,subjective,0.770453513,1,132073647,64794809,9159624,9575722,17609568,8133748,11176802,11630608,17.28884412,5678.384541,8,31
7.1,92,82,NA,A24 Films,2-Aug-13,2013,8,15950601,4373,65392,1019,2500000,6854611,positive,subjective,0.973478794,1,31510212,-4442746,9159624,9575722,27926409,8133748,5439370,5080916,15.74043212,2618.131204,1019,64.17271835
6.4,32,39,NA,Variance Films,9-Oct-09,2009,10,118751,17,158,80,2500000,17419,positive,subjective,0.94721359,1,-9974545,-2482581,9159624,9575722,25328818,9899276,-2482581,-2482581,9.765316843,131.9810592,80,1.975
4.8,31,41,4980,Millennium Entertainment,6-Sep-13,2013,9,3965708,591,21239,1570,2500000,8785,neutral,subjective,0.689267874,1,6908103,206647,9159624,9575722,29505056,8133748,-4486622,-6316645,9.080801001,93.72833083,1570,13.52802548
6.4,66,58,67674,Magnolia Releasing,1-Oct-10,2010,10,8717,1,7,0,2900000,101270,neutral,subjective,0.573074102,1,710094,28961479,9159624,9575722,6371952,9899276,-2798730,-4333005,11.5255455,318.229477,1,7
6,47,26,53929,Anchor Bay Entertainment,10-May-13,2013,5,743265,303,950,64,2900000,74918,negative,subjective,0.594850898,1,-11466758,-2825082,9159624,12012154,29138638,8133748,-8608467,-8139904,11.22414946,273.711527,64,14.84375
6.8,31,30,16101109,Lionsgate,7-Oct-05,2005,10,1460519,420,1733,113,3000000,16124543,negative,subjective,0.382801145,1,96439018,13124543,13196632,9575722,11237616,8133748,8496685,10358090,16.59585308,4015.537697,113,15.33628319
6.3,25,31,1.12E+06,Vivendi Entertainment,9-Apr-10,2010,4,849001,365,2009,100,3000000,2848578,positive,subjective,0.715251505,1,-605688,-302844,13769248,9575722,24293791,12706625,-8750072,-8750072,14.86233048,1687.773089,100,20.09
5.7,58,53,84747727,Paramount Pictures,22-Oct-10,2010,10,18634384,7234,11263,1795,3000000,84752907,neutral,subjective,0.949594736,1,310585342,81752907,15035100,9575722,18267440,8133748,22280237,20132369,18.2552506,9206.134205,1795,6.274651811
6.6,86,78,4033268,Sony Pictures Classics,30-Apr-10,2010,4,503002,39,214,23,3000000,4033574,negative,subjective,0.588895559,1,36336549,5817627,9159624,9575722,17156946,8133748,-1688477,-1096370,15.21016339,2008.375961,23,9.304347826
6.8,63,53,4.81E+07,Lionsgate Films,12-Oct-12,2012,10,2397088,701,5703,303,3000000,48086903,negative,subjective,0.873912394,1,124708975,50579678,9159624,12012154,42232052,8133748,17163082,11630608,17.68852041,6934.472078,303,18.82178218
6.6,80,66,NA,Relativity Media,27-Sep-13,2013,9,4915148,532,4391,237,3000000,24477704,neutral,subjective,0.510140121,1,36110956,21477704,9159624,9575722,27926409,8133748,4646547,7784057,17.01327322,4947.49472,237,18.52742616
5.7,38,41,6.44E+07,Universal Pictures,7-Jun-13,2013,6,743351,1094,2178,157,3000000,64473115,neutral,subjective,0.632790267,1,209848230,64549763,9159624,14393267,36241887,8133748,20852222,24540500,17.98175887,8029.515241,157,13.87261146
7.9,98,94,8114507,Drafthouse Recommends,24-May-13,2013,5,19680,17,594,4,3000000,8114627,neutral,subjective,0.524162829,1,36155738,-1214892,38825977,4989176,16688793,8133748,5114627,-1096370,15.90917879,2848.618437,4,148.5
5.7,75,67,1007535,Sony Pictures Classics,6-Apr-12,2012,4,301420,72,289,74,3000000,1008455,neutral,subjective,0.603972852,1,3482285,-1991545,9159624,9575722,27926409,9899276,-1688477,-1096370,13.82393001,1004.218602,74,3.905405405
7.4,92,82,3.90E+06,IFC Films,17-May-13,2013,5,230411,42,398,16,3000000,4069826,negative,subjective,0.757971168,1,-11698477,-2968462,9159624,17095121,27926409,8133748,-1947483,-4593538,15.2191108,2017.380975,16,24.875
6.4,30,29,7674322,Freestyle Releasing,31-Jul-09,2009,7,2212438,840,2382,160,3000000,7712114,negative,subjective,0.637114167,1,14913428,777086,9159624,9575722,29138638,8133748,-13680536,-10093975,15.8583029,2777.069319,160,14.8875
5.4,41,55,NA,A24 Films,19-Sep-14,2014,9,3811115,5239,9188,1109,3000000,1826705,neutral,subjective,0.653036952,1,-2426931,4566203,9159624,9575722,35424386,8133748,5439370,5080916,14.41802436,1351.55651,1109,8.284941389
5.2,7,30,NA,Miramax Films,23-Sep-05,2005,9,4721,2,17,2,3000000,12551,neutral,objective,0.765620589,1,9638666,-2987449,9159624,9575722,31248148,9899276,-1282213,2778936,9.437555623,112.0312456,2,8.5
5,50,55,NA,IFC Films,8-May-15,2015,5,405147,51,258,49,3000000,673151,neutral,objective,0.460570246,1,8470028,-4653698,9159624,12012154,17156946,8133748,-1947483,-4593538,13.41972495,820.457799,49,5.265306122
7.2,84,81,5764842,Focus Features,3-Jun-11,2011,6,2456298,616,6084,225,3200000,5790894,neutral,objective,0.83797282,1,-18800562,2590894,14027331,9575722,27926409,8133748,3463844,-395282,15.57179724,2406.427643,225,27.04
8.5,94,88,NA,Sony Pictures Classics,10-Oct-14,2014,10,22329,2,92,2,3300000,13092000,positive,subjective,0.857345879,1,31552832,9792000,9159624,9575722,20010532,8133748,-1688477,-1096370,16.38751191,3618.286887,2,46
5.2,NA,31,NA,NA,27-Feb-15,2015,2,345335,99,614,39,3300000,25801047,neutral,subjective,0.526002645,1,45646423,22501047,9159624,9575722,38464103,9899276,2061285,7784057,17.06592563,5079.473103,39,15.74358974
7.1,89,76,6.00E+05,Roadside Attractions,21-Oct-11,2011,10,1957556,678,2288,107,3500000,5354039,negative,subjective,0.734078169,1,-22526265,1854039,9159624,9575722,16790528,8133748,-6218107,-5768780,15.49336179,2313.879643,107,21.38317757
6.3,40,50,17411930,The Weinstein Company,22-Feb-13,2013,2,6272704,3876,9111,958,3500000,17418667,positive,subjective,0.572407067,1,23615350,-8472353,9159624,9575722,36241887,9899276,4896905,1796841,16.67305301,4173.567658,958,9.510438413
6,36,44,614920,Relativity Entertainment,18-Mar-16,2016,3,655529,108,2773,116,3500000,615816,neutral,subjective,0.921827614,0.91853709,16224195,-2884184,9159624,9575722,17156946,8133748,-2884184,-1096370,13.3307035,784.7394472,116,23.90517241
8.1,96,93,NA,Sony Pictures Classics,24-Nov-17,2017,11,775952,257,2068,125,3500000,17468973,negative,subjective,0.548582435,1,47314182,13968973,33883636,17791679,16688793,8133748,-1688477,-1096370,16.67593689,4179.590052,125,16.544
7.6,93,72,794849,Magnolia Pictures,27-Apr-12,2012,4,172297,55,149,6,3637000,1200010,neutral,subjective,0.641282916,1,-28516753,-2436990,6528495,11512569,19212834,8133748,-3184813,-4333005,13.99784045,1095.449679,6,24.83333333
6.6,37,40,87025093,Lionsgate Films,28-Oct-05,2005,10,202458,35,243,23,4000000,87039965,neutral,subjective,0.639516234,1,249868810,68859594,9159624,18282396,31360854,8133748,17163082,10358090,18.28187794,9329.521156,23,10.56521739
7.9,97,100,18859617,IFC Films,11-Jul-14,2014,7,63973,7,99,9,4000000,25352281,negative,subjective,0.416143686,1,65953260,-1214892,15035100,9575722,5919330,8133748,-1947483,-4593538,17.04837926,5035.104865,9,11
4.7,10,30,NA,Universal Pictures,23-Jan-15,2015,1,10669327,3041,21495,1480,4000000,35423380,positive,subjective,0.945823371,1,77888342,31423380,9159624,9575722,23964612,8133748,20852222,24540500,17.38288261,5951.754363,1480,14.52364865
6.2,59,50,1.00E+06,SModcast Pictures,19-Oct-11,2011,10,2018490,2.00E+03,3278,375,4000000,1104682,positive,subjective,0.753610134,1,-6216465,4566203,9159624,9575722,25812535,8133748,-2895318,-2895318,13.91506807,1051.038534,375,8.741333333
6.7,40,48,10467056,Focus Features,28-Jul-06,2006,7,406935,38,258,20,4000000,10525717,neutral,subjective,0.686119437,1,26102868,4695821,9159624,12012154,26753336,9899276,3463844,-395282,16.16933206,3244.336142,20,12.9
6.6,18,36,1429260,Fox Searchlight Pictures,17-Jun-11,2011,6,6052524,3446,24050,354,4000000,1430241,negative,subjective,0.999012709,1,6339740,-2569759,9159624,9575722,16688793,9899276,8804638,9722257,14.17335352,1195.926837,354,67.93785311
6.2,42,51,188627,IFC Films,7-Mar-14,2014,3,589818,99,1186,82,4000000,350006,neutral,objective,0.79025358,0.999978393,-8946834,-5198698,9159624,9575722,29782207,9899276,-1947483,-4593538,12.76570558,591.6130492,82,14.46341463
5.9,40,51,7766987,Miramax,4-Aug-06,2006,8,207558,57,150,12,4000000,7836393,neutral,subjective,0.496182144,1,5073899,3836393,9159624,9575722,26386918,8133748,3131041,2778936,15.87428921,2799.355819,12,12.5
6.5,78,64,2311434,IFC Films,22-Jun-07,2007,6,244398,30,146,17,4000000,2429367,neutral,subjective,0.494381517,1,-20417085,-1570633,9159624,9575722,24429385,8133748,-1947483,-4593538,14.70314129,1558.642679,17,8.588235294
6.3,62,44,NA,Radius-TWC,18-Apr-14,2014,4,1027330,186,938,70,4000000,13809,negative,subjective,0.669537008,1,-22792441,17624079,9159624,9575722,29138638,8133748,540457,-5552633,9.533075832,117.5117015,70,13.4
6.2,53,61,16740,IFC Films,14-Feb-14,2014,2,34746,10,51,6,4000000,25368,positive,subjective,0.803368568,1,7826229,-3974632,9159624,9575722,17156946,8133748,-1947483,-4593538,10.14124382,159.2733499,6,8.5
6.6,48,54,1647083,Roadside Attractions,1-May-09,2009,5,8007,0,NA,NA,4000000,1647083,positive,subjective,0.986483634,1,-9411668,-2352917,9159624,9575722,16178283,12706625,-6218107,10358090,14.3145164,1283.387315,NA,NA
6.5,31,37,53630,The Weinstein Company,7-Oct-11,2011,10,11973,0,5,0,4000000,55125,positive,subjective,0.503046811,1,-20946138,-3944875,9159624,9575722,17156946,8133748,4896905,4433571,10.91735861,234.7871376,1,5
6.4,69,69,278821,IFC Films,23-Jul-10,2010,7,66983,21,107,8,4500000,281447,negative,subjective,0.62122339,1,28107345,-4218553,9159624,9575722,17156946,8133748,-1947483,-4593538,12.54769943,530.5157868,8,13.375
7.7,99,84,175428355,Universal Pictures,24-Feb-17,2017,2,14977717,20992,50277,12918,4500000,176040665,neutral,subjective,0.738807082,1,432596564,171540665,9159624,25379903,42232052,8133748,20852222,24540500,18.98622558,13268.03169,12918,3.892011147
5.9,NA,36,NA,NA,9-Apr-10,2010,4,5488792,1834,4587,477,4500000,108595,neutral,subjective,0.661774635,1,36191254,-4391405,9159624,9575722,37280184,8133748,2061285,-8139904,11.59538064,329.5375548,477,9.616352201
5.6,59,52,136397,Lionsgate Films,8-May-15,2015,5,353230,129,794,13,4500000,187112,neutral,subjective,0.816709816,1,48118572,-4312888,9159624,7561202,24186770,9899276,17163082,-5768780,12.13946265,432.5644461,13,61.07692308
5.1,14,43,1.00E+05,Benaroya Pictures,10-Sep-10,2010,9,595940,128,308,55,4500000,106524,positive,subjective,0.488977462,1,-11616846,-4393476,9159624,9575722,27926409,9899276,-4393476,-4393476,11.57612559,326.3801465,55,5.6
5.9,39,51,243055,IFC First Take,30-May-08,2008,5,272241,22,281,24,4600000,435746,positive,subjective,0.585326612,1,-7026299,-4164254,19902807,15133333,5919330,-3152472,-4164254,-4593538,12.98481478,660.1105968,24,11.70833333
5.9,61,55,47277326,Lionsgate Films,6-Jan-06,2006,1,2204677,846,2162,312,4800000,47326473,negative,subjective,0.65038383,1,158688561,14251700,121017048,93236402,42232052,8133748,17163082,10358090,17.67258038,6879.423886,312,6.929487179
6.5,71,57,55398005,Universal Studios,13-Oct-17,2017,10,1314492,113,640,61,4800000,55683845,neutral,subjective,0.85036695,1,177016323,39173108,9159624,9575722,42232052,9899276,27013117,24540500,17.83520063,7462.16088,61,10.49180328
6.3,76,58,67235683,RatPac-Dune Entertainment,22-Jul-16,2016,7,13906294,7446,85012,3299,4900000,67268835,negative,subjective,0.742998004,1,195804341,74730518,9159624,9575722,18267440,9899276,62368835,34076409,18.02420761,8201.758043,3299,25.76902092
7,86,76,2221809,Lionsgate Films,17-Dec-10,2010,12,NA,375,1100,191,5000000,2229058,positive,subjective,0.886505723,1,-18816183,-2770942,9159624,9575722,5919330,9899276,17163082,10358090,14.61708963,1493.003014,191,5.759162304
5.2,24,24,1.75E+07,The Weinstein Company,2-Sep-11,2011,9,2305240,1995,3137,396,5000000,17687709,neutral,subjective,0.943287671,1,50750836,12687709,9159624,18282396,38464103,9899276,4896905,1796841,16.68838055,4205.675808,396,7.921717172
6.4,75,65,2711210,Roadside Attractions,13-May-11,2011,5,291068,59,335,34,5000000,2711643,negative,subjective,0.655513406,1,15489949,-2288357,9159624,9575722,17156946,8133748,-6218107,-5768780,14.81306528,1646.706713,34,9.852941176
5.8,69,59,103993239,Paramount Pictures,21-Oct-11,2011,10,14025,1,8,2,5000000,104028807,neutral,subjective,0.859711468,1,351376260,111675178,9159624,9575722,18267440,8133748,22280237,20132369,18.46017841,10199.45131,2,4
7.4,92,85,1.60E+06,Sony Pictures Classics,30-Sep-11,2011,9,2026084,1065,3663,140,5000000,1730296,negative,subjective,0.922051609,1,-7445129,-8778711,9159624,9575722,16790528,8133748,-1688477,-1096370,14.36380305,1315.407161,140,26.16428571
6,5,26,16291,Freestyle Releasing,4-Feb-11,2011,2,2401310,1150,4940,259,5000000,25517,negative,subjective,0.906880856,1,18004583,-4974483,9159624,9575722,27926409,9899276,-13680536,-10093975,10.14710018,159.7404144,259,19.07335907
4.6,24,40,53921335,Paramount Pictures,18-Oct-12,2012,10,1405283,1022,1385,893,5000000,53900335,neutral,objective,0.557410538,1,187193327,111675178,16312415,9575722,18267440,8133748,22280237,20132369,17.80264725,7341.684752,893,1.550951848
